"1840","exploiter","29"
"1840","explorer","6"
"1840","explosif","1"
"1840","explosion","63"
"1840","expose","35"
"1840","exposition","112"
"1840","expres","3"
"1840","expression","139"
"1840","exprimer","129"
"1840","expulser","6"
"1840","exquis","13"
"1840","extase","8"
"1840","exterieur","6"
"1840","exterminer","4"
"1840","extraction","5"
"1840","extrait","94"
"1840","extraordinaire","192"
"1840","extravagant","2"
"1840","fable","12"
"1840","fabricant","338"
"1840","fabrication","60"
"1840","fabriquer","15"
"1840","fabuleux","2"
"1840","face","242"
"1840","facile","252"
"1840","facilite","7"
"1840","faciliter","62"
"1840","faconde","3"
"1840","factice","13"
"1840","fagot","2"
"1840","faible","182"
"1840","faiblesse","89"
"1840","faiblir","3"
"1840","faille","13"
"1840","faim","44"
"1840","faire","3486"
"1840","faire,cuire","1"
"1840","faire,en,sorte,que","2"
"1840","faire,explosion","3"
"1840","faire,face","31"
"1840","faire,fonctionner","1"
"1840","faire,fournir","1"
"1840","faire,mal","2"
"1840","faire,mousser","1"
"1840","faire,plaisir","3"
"1840","faire,ressortir","9"
"1840","faire,sauter","10"
"1840","faire,semblant","3"
"1840","faire,semblant,de","2"
"1840","faire,sensation","1"
"1840","faire,subir","9"
"1840","faire,violence","1"
"1840","faisable","3"
"1840","fait","4296"
"1840","fait,pour","64"
"1840","faix","3"
"1840","falot","3"
"1840","famille","691"
"1840","fan","1"
"1840","fanal","4"
"1840","fanatique","15"
"1840","fanfaron","3"
"1840","fanfaronnade","1"
"1840","fantaisie","20"
"1840","fantastique","3"
"1840","farce","5"
"1840","farceur","3"
"1840","fardeau","25"
"1840","farder","1"
"1840","farfouiller","1"
"1840","fascine","2"
"1840","fastidieux","3"
"1840","fatal","50"
"1840","fatalement","2"
"1840","fatigant","3"
"1840","fatigue","47"
"1840","fatiguer","7"
"1840","fatras","2"
"1840","faucille","5"
"1840","faussaire","1"
"1840","fausse,nouvelle","2"
"1840","fausser","2"
"1840","faute","141"
"1840","fauve","6"
"1840","faux","131"
"1840","favorable","237"
"1840","favoriser","32"
"1840","feignant","1"
"1840","feindre","1"
"1840","feint","7"
"1840","femme,de,chambre","24"
"1840","fendant","4"
"1840","fente","3"
"1840","ferblanc","1"
"1840","ferme","198"
"1840","fermement","24"
"1840","fertile","21"
"1840","ferveur","8"
"1840","fesser","1"
"1840","festin","13"
"1840","fete","1"
